emp_no,first_name,last_name,title
77568,Erzsebet,Peck,Staff
77570,Ingemar,Vrecion,Engineer
77571,Odoardo,Coorg,Staff
77573,Gro,Barriga,Staff
77579,Shooichi,Mandelberg,Senior Staff
77583,Goa,Rosay,Staff
77585,Ennio,Rossi,Technique Leader
77599,Gudjon,Rosca,Staff
77601,Frederique,Toyoshima,Staff
77605,Sastry,Brendel,Senior Staff
77623,Takushi,Anger,Engineer
77631,Szabolcs,Kitsuregawa,Assistant Engineer
77641,Berni,Nishimukai,Staff
77650,Idoia,Bennis,Engineer
77652,Arumugam,Schicker,Staff
77659,Owen,Sridhar,Staff
77663,Taiji,Lamma,Engineer
77675,Mohua,Domenig,Staff
77688,Make,Wegerle,Engineer
77689,Abdelkader,Swan,Staff
77690,Nahum,Thorensen,Senior Staff
77694,Brigham,Servieres,Staff
77701,Marie,Kalorkoti,Staff
77702,Barna,Jiang,Staff
77706,Yinlin,Nitsch,Senior Staff
77711,Mara,Passafiume,Engineer
77712,Hercules,Casley,Staff
77722,Bodo,Denti,Staff
77731,Xiping,Plumb,Staff
77732,Fumino,Zizka,Staff
77739,Dulce,Krzyzanowski,Senior Engineer
77741,Claude,Felcyn,Staff
77743,Fen,Pollacia,Staff
77746,Yuqun,Lanzelotte,Staff
77749,Mayumi,Bharadwaj,Engineer
77758,Manohar,Pelz,Senior Engineer
77761,Tua,Pauthner,Staff
77763,Mahmut,Mitchem,Staff
77767,Yuichiro,Mansanne,Engineer
77768,Tokuyasu,Picel,Engineer
77770,Gen,Przulj,Engineer
77775,Hsiangchu,Varley,Staff
77786,Munehiro,Vieth,Staff
77790,Roddy,Emiris,Engineer
77791,Rasikan,Setlzner,Staff
77803,Armond,Schwartzburd,Staff
77804,Yonghong,Marzano,Senior Engineer
77809,Arne,Fritzsche,Engineer
77825,Abdelghani,Talmor,Engineer
77827,Billie,Papadias,Staff
77828,Nikolaos,Cannane,Senior Staff
77836,Kokou,Luke,Engineer
77838,Shuzo,Piazza,Engineer
77852,Niranjan,Parascandalo,Staff
77859,Garnet,Pelc,Staff
77860,Boalin,Yetto,Assistant Engineer
77861,Toshimo,Kleiser,Senior Engineer
77862,Marko,Leivant,Assistant Engineer
77869,Masamitsu,Swick,Engineer
77871,Ger,Seiwald,Engineer
77879,IEEE,Luce,Assistant Engineer
77889,Vesna,Eiter,Engineer
77893,Kien,Wegerle,Engineer
77898,Yuchang,Christianini,Engineer
77906,Zhensheng,Serre,Engineer
77908,Frederique,Shimshoni,Engineer
77915,Shimshon,Schnelling,Staff
77916,Suvo,Beetstra,Staff
77926,Herbert,Thibadeau,Engineer
77927,Martien,Terlouw,Engineer
77930,Ennio,Picco,Staff
77935,Yakichi,Fritzsche,Staff
77936,Horward,Azevdeo,Engineer
77942,Nalini,Georgakopoulos,Senior Staff
77946,Chaitali,Kawashima,Senior Engineer
77948,Demin,Merks,Staff
77956,Mona,Binding,Staff
77972,Bernardo,Dalphin,Senior Staff
77974,Fei,Shihab,Engineer
77975,Chikako,Christ,Staff
77977,Hsiangchu,Butner,Assistant Engineer
77979,Shaowei,Veeraraghavan,Senior Engineer
77980,Yongmin,Sidje,Staff
77981,Nahid,Ferretti,Engineer
77987,Lucian,Daescu,Senior Engineer
77988,Tze,Gyimothy,Engineer
77990,Vincent,Carrere,Senior Engineer
78002,Phule,Naudin,Engineer
78014,Gay,Ressouche,Engineer
78021,Ranan,Lyonns,Staff
78025,Radoslaw,Rodiger,Engineer
78029,Jixiang,Rouquie,Engineer
78038,Dmitry,Sooriamurthi,Staff
78041,Tadanori,Zyda,Staff
78042,Xuedong,Zedlitz,Engineer
78043,Constantijn,Ozeri,Engineer
78048,Jaewoo,Jumpertz,Staff
78066,Palash,Matzke,Assistant Engineer
78073,Udi,Lupu,Engineer
78074,Masaki,Geffroy,Staff
78085,Bingning,Gargeya,Engineer
78092,Stein,Hutter,Staff
78102,Kristinn,Welham,Staff
78105,Rosalie,Petereit,Engineer
78111,Teunis,Ushiama,Staff
78114,Zeljko,Mellouli,Senior Staff
78116,Tokuyasu,Beerel,Staff
78121,Yinghua,Angelov,Staff
78135,Arup,Hagimont,Engineer
78136,Nakhoon,Cronan,Assistant Engineer
78141,Conrado,Sankaranarayanan,Staff
78152,Zhongwei,Spelt,Staff
78153,Kwan,Akiyama,Engineer
78154,Dines,Fandrianto,Senior Engineer
78155,Hironoby,Alvarado,Engineer
78158,Shaibal,Wixon,Senior Engineer
78159,Claudi,Weedman,Staff
78160,Tomoyuki,Yetto,Engineer
78161,Munehiko,Heijenga,Staff
78163,Ult,Andreotta,Staff
78168,Yinlin,Kushnir,Engineer
78170,Gift,Koyama,Technique Leader
78180,Jovan,Stassinopoulos,Staff
78185,Mamdouh,Klassen,Engineer
78186,Caolyn,Uludag,Engineer
78187,Martial,Naumovich,Engineer
78189,IEEE,Gischer,Staff
78194,Yuuichi,Speel,Engineer
78195,Suvo,Hofting,Engineer
78200,Brigham,Verhoeff,Engineer
78210,Valter,Danley,Staff
78226,Yannis,Potthoff,Engineer
78229,Tonia,Kalafatis,Engineer
78233,Wojceich,Kulisch,Staff
78239,Sungwon,Vrecion,Staff
78243,Moti,Uhrik,Engineer
78245,Kankanahalli,Bashian,Engineer
78247,Muneo,Alencar,Engineer
78252,Shahaf,Rosti,Staff
78253,Jacopo,Erie,Engineer
78259,Masadi,Schlenzig,Engineer
78260,Patricio,Bernardeschi,Engineer
78266,Hugo,Jakobus,Engineer
78268,Munehiko,Danlos,Senior Staff
78271,Gennady,Dayang,Engineer
78273,Mona,Verhoeff,Staff
78310,Aria,Chaudhury,Engineer
78313,Branimir,Stassinopoulos,Staff
78321,Van,Monkewich,Engineer
78328,Berto,Gruenwald,Engineer
78331,Guozhong,Erol,Staff
78333,Roselyn,Krupka,Senior Engineer
78339,Kazuyasu,Hutter,Staff
78347,Arne,Francisci,Engineer
78348,Guoxiang,Serov,Engineer
78350,Eric,Kobara,Staff
78353,Jongsuk,Luders,Senior Engineer
78356,Youssef,Ariola,Staff
78372,Vesna,Georgakopoulos,Engineer
78373,Aimee,Schlumberger,Engineer
78382,Christoper,Constantine,Staff
78383,Junsik,Melter,Senior Engineer
78385,Syozo,Hasenauer,Engineer
78387,Chaosheng,Lunt,Staff
78391,True,Vadhan,Staff
78397,Sham,Kulisch,Engineer
78402,Seongbin,Heering,Engineer
78403,Heping,Muntz,Engineer
78406,Tze,Maquelin,Engineer
78410,Sreenivas,Albarhamtoshy,Engineer
78413,Toshimi,Jenevein,Staff
78419,Unal,Azadmanesh,Engineer
78427,Zeljko,Merks,Engineer
78436,Arne,Schaap,Engineer
78438,Susanne,Vuskovic,Staff
78441,Abdulla,Beetstra,Engineer
78443,Yongdong,Schahn,Senior Engineer
78460,Guttorm,Swiss,Engineer
78463,Zita,Kaelbling,Engineer
78465,Demin,Cappelletti,Senior Engineer
78468,Mechthild,Gips,Engineer
78474,Youssef,Belinskaya,Engineer
78479,Abdulah,Restivo,Staff
78490,Subhash,Isaac,Engineer
78498,Anoosh,Yamaashi,Senior Staff
78499,Yechezkel,Pezzoli,Staff
78508,Val,Pluym,Staff
78510,Zeydy,Comyn,Staff
78512,Yakichi,Schlumberger,Staff
78515,Otilia,Sury,Staff
78521,Jianwen,Onuegbe,Senior Engineer
78524,Zhiwei,Bahk,Staff
78525,Shuichi,Muntz,Senior Staff
78531,Yefim,Trachtenberg,Staff
78542,Atilio,Matzat,Engineer
78548,Xiaoqiang,Boissier,Engineer
78561,Perry,Birke,Engineer
78570,Phuoc,Harbusch,Senior Staff
78572,Vugranam,Skrikant,Senior Staff
78573,Berry,Rosiles,Staff
78576,Fan,Keohane,Engineer
78580,Arra,Luit,Staff
78583,Rafols,Oskamp,Engineer
78586,Valdiodio,Shokrollahi,Engineer
78596,Geoffrey,Daescu,Staff
78598,Xiaopeng,Garnier,Staff
78602,Steve,Masamoto,Staff
78603,Armond,Czaja,Engineer
78618,Teiji,Peres,Assistant Engineer
78622,Rosita,Chepyzhov,Staff
78625,Masami,Skrikant,Staff
78629,Geoff,Muniz,Staff
78638,Jolita,Manderick,Staff
78641,Kyoichi,Kemmerer,Senior Engineer
78649,Gino,Lorys,Staff
78652,Yahiko,Fortenbacher,Engineer
78665,Bezalel,Monarch,Engineer
78666,Jinxi,Emiris,Staff
78667,Shahab,Bahk,Staff
78670,Monique,Botman,Engineer
78677,Sahrah,Suermann,Staff
78687,Yifei,Reghbati,Technique Leader
78690,Pintsang,Polajnar,Engineer
78691,Fatemeh,McDermid,Engineer
78694,Ingmar,Matzel,Engineer
78696,Chandrasekaran,Sullins,Engineer
78703,Charlene,Parhami,Senior Staff
78705,Urs,Garnier,Staff
78707,Arunachalam,Majewski,Engineer
78710,Theirry,Benantar,Engineer
78714,Jungsoon,Chinin,Staff
78715,Heeju,Ozeri,Engineer
78719,Sverrir,Pillow,Senior Staff
78725,Yakichi,Scallan,Senior Staff
78735,Bowen,Rando,Staff
78738,Masadi,Jervis,Staff
78744,Shichao,Tempesti,Engineer
78746,Xiaocheng,Yemenis,Engineer
78763,Odinaldo,Kandlur,Staff
78773,Sivanarayana,Quadeer,Staff
78776,Shmuel,Isaak,Engineer
78777,Goetz,Henders,Engineer
78779,Xuejun,Warwick,Engineer
78784,Udo,Speek,Engineer
78785,Subhada,Cichocki,Engineer
78788,Dmitri,Setia,Engineer
78789,Sadegh,Gini,Staff
78794,Fun,Rajaraman,Staff
78799,Yuchang,Broder,Staff
78800,Hiroyasu,Dalphin,Engineer
78814,Kasidit,Pollock,Engineer
78819,Vojin,Compeau,Staff
78832,Sumali,Hagimont,Engineer
78837,Aluzio,Awdeh,Engineer
78839,Franziska,Angiulli,Engineer
78841,Aloys,Flasterstein,Staff
78852,Kazunori,Vuskovic,Staff
78854,Ottavia,Vanwelkenhuysen,Senior Staff
78866,Olivera,Rusmann,Staff
78880,Mantis,Aloia,Staff
78882,Sanjoy,Setia,Engineer
78888,Shimshon,Lung,Staff
78898,Shahid,Savasere,Senior Staff
78906,Gennadi,Denny,Engineer
78907,Georgi,Detkin,Engineer
78916,Lihong,Gire,Senior Staff
78924,Khue,Luft,Senior Engineer
78930,Avishai,Ladret,Staff
78936,Vasilis,Marciano,Engineer
78938,Kerhong,Krybus,Staff
78940,Thodoros,Steenbeek,Engineer
78958,Masamitsu,Lindqvist,Engineer
78963,Shigeichiro,Marzano,Senior Engineer
78969,Dietrich,Eterovic,Senior Staff
78979,Gurbir,Wolniewicz,Engineer
78982,Oldrich,Chenney,Engineer
78986,Dipankar,Munos,Staff
78996,Jaber,Jahnichen,Staff
79002,Lena,Pappas,Engineer
79010,Marsal,Pusterhofer,Assistant Engineer
79012,Vugranam,Jiang,Engineer
79016,Quingbo,Lipner,Staff
79026,Armond,Frijda,Engineer
79037,Ewing,Encarnacion,Engineer
79046,Aloys,Schiper,Senior Staff
79049,Lijie,Besancenot,Staff
79051,Froduald,Coullard,Engineer
79052,Goetz,Picht,Staff
79060,Fay,Quittner,Engineer
79063,Foong,Pleszkun,Engineer
79070,DeForest,Auria,Staff
79072,Nevio,Cochrane,Engineer
79076,Phillip,Llado,Assistant Engineer
79077,Shay,Melichar,Staff
79079,Amabile,Orlowski,Engineer
79082,Stabislas,Fandrianto,Engineer
79087,Marke,Vigier,Assistant Engineer
79089,Baocai,Pusterhofer,Senior Staff
79090,Shigenori,Rajaraman,Engineer
79100,Kiyotoshi,Schlegelmilch,Staff
79110,Aiichiro,Vecchi,Assistant Engineer
79116,Aiman,Salvesen,Senior Staff
79119,Navid,Maccarone,Engineer
79121,Satoru,Greibach,Staff
79124,Hatsukazu,Pearson,Senior Staff
79130,Yagil,Falck,Staff
79140,Huiqun,Gyorkos,Engineer
79145,Oscar,Domenig,Staff
79149,Steve,Sichman,Senior Engineer
79152,Barun,Rubsam,Senior Staff
79154,Nevio,Meriste,Engineer
79163,Cedric,Ouhyoung,Engineer
79170,Sandeepan,Pauthner,Staff
79173,Kazunori,Shrader,Staff
79178,Danae,Worfolk,Engineer
79182,Tze,Deverell,Senior Staff
79187,Muzhong,Lanphier,Engineer
79192,Yucel,Marchesini,Engineer
79195,Piyush,Vanwelkenhuysen,Senior Engineer
79204,Juyoung,Lund,Staff
79210,Mansur,Antonakopoulos,Engineer
79245,Tonny,McDermid,Assistant Engineer
79247,Yinlin,Beetstra,Engineer
79251,Gennady,Taubenfeld,Staff
79254,Takahiro,Cummings,Engineer
79264,Chaosheng,Demizu,Engineer
79265,Lokesh,Kenevan,Staff
79267,Chinhyun,Rebaine,Engineer
79269,Conal,Soloway,Assistant Engineer
79272,Jongsuk,Rodite,Staff
79273,Emran,Szmurlo,Staff
79275,Perry,Perry,Staff
79280,Bokyung,Snyers,Staff
79290,Mohit,Perelgut,Assistant Engineer
79297,Vasiliy,Hainaut,Engineer
79298,Sariel,Bennet,Staff
79303,Toong,Strandh,Engineer
79306,Snehasis,Perri,Staff
79320,Hausi,Ramsay,Engineer
79325,Adel,Roohalamini,Senior Staff
79334,Heng,Speek,Senior Staff
79339,Khoa,Coney,Engineer
79350,Jovan,Lampe,Engineer
79365,Saniya,Redmiles,Senior Staff
79367,Shir,Kandlur,Assistant Engineer
79374,Lorien,Jarecki,Engineer
79375,Willard,Hartvigsen,Staff
79376,Faiza,Kragelund,Staff
79382,Chiranjit,Iwayama,Senior Engineer
79391,Gritta,Garnham,Engineer
79395,Marc,Karlin,Staff
79401,Zvonko,Bage,Staff
79411,Akemi,Beidas,Staff
79419,Zorica,Gajiwala,Engineer
79420,Szabolcs,Meszaros,Senior Staff
79428,Brigham,Murthy,Engineer
79432,Younwoo,Gerteisen,Staff
79436,Theron,Colorni,Staff
79440,Boalin,Grandbois,Staff
79442,Yannis,McClurg,Staff
79449,Tonny,Stavenow,Assistant Engineer
79456,Evgueni,Nations,Staff
79463,Mizuhito,Hennebert,Staff
79466,Roddy,Henders,Engineer
79468,Mayuko,Talmor,Staff
79470,Sadegh,Schmittgen,Engineer
79476,Moss,Tischendorf,Engineer
79477,Teruyuki,Gronowski,Staff
79484,Zhongwei,Gammage,Staff
79486,Mitchel,Garigliano,Engineer
79493,Vidya,Varman,Senior Staff
79496,Theron,Radwan,Staff
79498,Hilari,Mapelli,Staff
79505,Sariel,Farrel,Engineer
79509,Vitaly,Akiyama,Staff
79514,Eishiro,DuBourdieux,Assistant Engineer
79538,Elvis,Melton,Senior Staff
79543,Nobuyoshi,Unni,Staff
79544,Martial,Restivo,Staff
79546,Ishfaq,Heydon,Assistant Engineer
79553,Sadegh,Haddadi,Staff
79563,Golgen,Chleq,Staff
79566,Fumino,Peron,Staff
79567,Karoline,Willoner,Engineer
79570,Dmitry,Haddadi,Staff
79574,Mariusz,Terlouw,Engineer
79582,Henk,Benner,Engineer
79586,Marsja,Weedman,Senior Staff
79590,Jiakeng,Ariola,Staff
79595,Arco,Marwedel,Senior Engineer
79612,Jaewon,Monarch,Engineer
79613,Akemi,Rosaz,Engineer
79614,Fumiko,Engberts,Staff
79616,Dinah,Aloisi,Engineer
79624,Filipe,Nilsson,Engineer
79628,Arlette,Terlouw,Engineer
79636,Eric,Swen,Engineer
79639,Moto,McClurg,Engineer
79648,Domenick,Jansen,Engineer
79672,Alejandra,Wrigley,Engineer
79673,Jacqueline,Daescu,Senior Staff
79674,Werner,Atchley,Staff
79683,Narain,Winter,Staff
79686,Petter,Edelhoff,Staff
79688,Gift,Billingsley,Engineer
79693,Eberhardt,Kropf,Engineer
79696,Gopalakrishnan,Vadhan,Engineer
79703,Remco,Einsfeld,Engineer
79704,Ipke,Neiman,Assistant Engineer
79705,Munenori,Valiente,Senior Engineer
79714,Kiam,Avouris,Staff
79729,Filipp,Pocchiola,Staff
79731,Chanjung,Yemenis,Staff
79748,George,Beutelspacher,Engineer
79750,Jongsuk,Benzmuller,Staff
79753,Fabrizio,Thorelli,Staff
79757,Subir,Seiwald,Staff
79759,Luise,Back,Staff
79765,Gonzalo,Danecki,Staff
79768,Shir,Sabnani,Senior Staff
79779,Stella,Orlowska,Engineer
79783,Thodoros,Szilard,Engineer
79785,Moriyoshi,Roisin,Assistant Engineer
79786,Rutger,Candan,Engineer
79789,Kotesh,Crelier,Engineer
79795,Visit,Milicic,Engineer
79807,Elgin,Barriga,Staff
79810,Shrikanth,Denos,Staff
79811,Tze,Krohm,Staff
79832,Irene,Benaini,Technique Leader
79833,Yongdong,Homond,Engineer
79834,Guiseppe,Wuwongse,Staff
79837,Yakichi,Hagimont,Staff
79839,Khue,Bolotov,Engineer
79843,Dipayan,Dalphin,Staff
79858,Mansur,Marzano,Engineer
79866,Surveyors,Imataki,Engineer
79874,Duri,Lanteri,Senior Staff
79875,Teunis,Seghrouchni,Engineer
79876,Randy,Feinberg,Staff
79879,Masako,Schaap,Staff
79882,Parke,Stamatiou,Engineer
79889,Rance,Massonet,Engineer
79900,Mong,Luck,Staff
79902,Kensei,Marciano,Engineer
79906,Tomoyuki,Waterhouse,Staff
79909,Thodoros,Kamble,Engineer
79921,Hatim,Cochrane,Engineer
79923,Mokhtar,Melski,Assistant Engineer
79926,Jiann,Cusworth,Engineer
79927,Satyanarayana,Bazzichi,Senior Staff
79933,Bouchung,Thisen,Senior Staff
79935,Nahum,Ghazalie,Senior Staff
79946,Guadalupe,Brattka,Staff
79947,Leif,Baezner,Assistant Engineer
79958,Xinglin,Versino,Engineer
79965,Sandeepan,Asser,Senior Engineer
79972,Abdelghani,Thummel,Staff
79973,Zine,Socorro,Staff
79978,Miquel,Pileggi,Engineer
79979,Yunming,Papsdorf,Engineer
79985,Mong,Hartvigsen,Staff
79990,Behnaam,Erev,Staff
79991,Yahiko,Czap,Engineer
79994,Hinrich,Steinauer,Staff
79999,Chuanti,Jakobus,Engineer
80011,Ung,Honiden,Senior Engineer
80012,Tommaso,Iwayama,Engineer
80024,Maja,Pfau,Staff
80029,Kenroku,Hofmeyr,Staff
80031,Wayne,Bach,Engineer
80032,Yurij,Isaac,Staff
80047,Akhilish,Kropp,Staff
80056,Marsha,Marrevee,Engineer
80063,Arie,Hoogerwoord,Staff
80070,Mana,Thisen,Staff
80076,Pradeep,Puoti,Staff
80082,Shaleah,Salverda,Staff
80083,Badri,Chiola,Staff
80089,Luisa,Birch,Engineer
80092,Yucel,Wilharm,Engineer
80098,True,Kusakabe,Staff
80103,Ottavia,Mikschl,Staff
80104,Masami,Oehlmann,Senior Engineer
80112,Mack,Erdmenger,Engineer
80123,Peer,Farrar,Staff
80128,Genta,Ushiama,Engineer
80132,Nidapan,Hedayat,Engineer
80136,Gaurav,Berstel,Engineer
80137,Kiyokazu,Vuskovic,Staff
80144,Boutros,Dechter,Engineer
80146,Kristina,Carrere,Engineer
80151,Willard,Swen,Staff
80155,Susumu,Uhrik,Staff
80156,Terresa,Pleszkun,Engineer
80166,Monique,Murrill,Engineer
80170,Udaiprakash,Schiper,Senior Engineer
80175,Ziya,Bernatsky,Engineer
80186,Tayeb,Huttel,Engineer
80192,Branimir,Kalsbeek,Staff
80195,Sorina,Peral,Staff
80201,Abdulah,Cochrane,Senior Engineer
80207,Yifei,Matzov,Staff
80215,Ranga,Ranon,Senior Engineer
80216,Tristan,Heiserman,Senior Engineer
80218,Rosalyn,Masada,Senior Engineer
80223,Sadegh,Einsfeld,Engineer
80225,Shridhar,Malabarba,Staff
80227,Kerryn,Braunschweig,Engineer
80233,Arlette,Noriega,Engineer
80236,Ute,Underwood,Assistant Engineer
80251,Yoshinari,Kitai,Engineer
80257,Xiaoshan,Pehl,Assistant Engineer
80258,Hirochika,Hiyoshi,Staff
80259,Haldon,Siprelle,Assistant Engineer
80260,Duro,Klyachko,Engineer
80262,Duro,Gewali,Senior Engineer
80268,Shietung,Vitiello,Senior Engineer
80270,Fen,Jonsson,Staff
80279,Berhard,Carrera,Engineer
80286,Martial,Lubachevsky,Staff
80288,Teiji,Rousseau,Engineer
80295,Mack,Neimat,Assistant Engineer
80300,Prasadram,Vernadat,Technique Leader
80303,Henk,Schlegelmilch,Staff
80318,Angus,Schneeberger,Engineer
80321,Fai,Terlouw,Senior Staff
80325,Bingning,Gruenwald,Staff
80328,Satyanarayana,Basart,Engineer
80332,Behnaam,Masand,Staff
80338,Marsha,Oskamp,Staff
80341,Premal,Luef,Staff
80350,Miomir,Hooghiemstra,Engineer
80351,Peer,Coors,Staff
80352,Arunachalam,Melton,Staff
80358,Mong,Huhdanpaa,Engineer
80360,Weijing,Beetstra,Senior Staff
80370,Honesty,Weiland,Engineer
80375,Atreye,Peac,Engineer
80392,Utpal,Frezza,Engineer
80414,Heejo,Radhakrishnan,Engineer
80419,Satyanarayana,Erde,Staff
80422,Luerbio,Pollock,Staff
80425,Oksana,Roison,Staff
80433,Hideo,Cronin,Technique Leader
80439,Jolita,Calkin,Engineer
80440,Ronnie,Krichel,Staff
80445,Tremaine,Schaaf,Engineer
80449,Dines,Kamber,Engineer
80451,Raimond,Undy,Engineer
80456,Aemilian,Gire,Engineer
80462,Duri,Kriebel,Engineer
80464,Randi,Erie,Senior Engineer
80477,Kwee,Cesareni,Engineer
80478,Goh,Whittlesey,Engineer
80479,Sanjay,Kragelund,Staff
80492,Subhada,Ranta,Engineer
80498,Arve,Pokrovskii,Staff
80509,Jovan,Detkin,Engineer
80512,Heping,Erez,Assistant Engineer
80514,Ferdinand,Montemayor,Staff
80522,Sedat,Sadowsky,Staff
80525,Yannik,Tanemo,Staff
80536,Adel,Hebden,Senior Engineer
80540,Valdiodio,Lanzelotte,Engineer
80546,Fuqing,Matzel,Staff
80550,Candida,Cullers,Engineer
80551,Mabry,Delgrossi,Staff
80561,Visit,Solovay,Engineer
80570,Martial,Zykh,Engineer
80572,Sariel,Kitai,Engineer
80578,Chuanti,Binkley,Engineer
80579,Billie,Schnabel,Senior Staff
80597,Sadok,VanScheik,Staff
80600,Yongdong,Werthner,Engineer
80617,Prodip,Kugler,Engineer
80620,Filipe,Gischer,Staff
80628,Felicidad,Benaini,Staff
80630,Mani,Kamble,Engineer
80639,Uma,Mahnke,Engineer
80655,Shichao,Flowers,Senior Staff
80663,Yunming,Morrin,Engineer
80665,Angel,Angot,Staff
80673,Duke,Gustavson,Staff
80677,Rasikan,Gelosh,Technique Leader
80681,Gina,DasSarma,Engineer
80684,Takanari,VanScheik,Staff
80687,Pradeep,Calkin,Engineer
80689,Hitofumi,Conta,Engineer
80710,Vitali,Hatcliff,Engineer
80717,Valdiodio,Frijda,Staff
80721,Katsuyuki,Delgrossi,Staff
80722,Yechiam,Bage,Staff
80727,Margo,Remmers,Senior Staff
80736,Weiru,Thiria,Engineer
80740,Shuzo,Kermarrec,Engineer
80746,Keiichiro,Jahnichen,Engineer
80754,Baoqiu,Zockler,Senior Staff
80758,Heejo,Rathonyi,Engineer
80761,Aiichiro,Mandelberg,Staff
80763,Bader,Merro,Senior Staff
80774,Vishv,Pollacia,Engineer
80777,Xinglin,Belinskaya,Staff
80779,Aamod,Andreotta,Staff
80786,Denis,Sridhar,Engineer
80790,Stepehn,Unno,Engineer
80791,Takahiro,Molenkamp,Engineer
80797,Katsuo,Kohling,Engineer
80801,Bluma,Ambroszkiewicz,Staff
80805,Mabo,Lorin,Engineer
80810,Khalid,Merkl,Staff
80814,Baziley,Vecchio,Engineer
80822,Marsal,Byoun,Staff
80834,Sham,Reinhart,Engineer
80835,Jolita,Delgrossi,Engineer
80837,Nigel,Tempesti,Staff
80841,Tomofumi,Perng,Engineer
80842,Jasminko,Peroz,Engineer
80846,Bader,Lodder,Engineer
80851,Sastry,Escriba,Engineer
80853,Claude,Bashian,Staff
80855,Yechiam,Schonegge,Senior Staff
80856,Moss,Kaiserswerth,Staff
80859,Ottavia,Krychniak,Engineer
80862,Serenella,Improta,Staff
80864,Radhia,Birnbaum,Senior Staff
80869,Ishfaq,Randi,Engineer
80873,Marsal,Nishimukai,Staff
80882,Sumant,Hopewell,Staff
80897,Hitomi,Nooteboom,Engineer
80903,Yakichi,Dulin,Engineer
80922,Aram,Kuzuoka,Engineer
80923,Yaghout,Kavanagh,Staff
80928,Tadanori,Boguraev,Senior Staff
80929,Nevio,Kading,Staff
80931,Breannda,Garigliano,Senior Engineer
80935,Terresa,Birke,Engineer
80940,Kazuhiko,Smeets,Engineer
80945,Rayond,Ruemmler,Engineer
80958,Geoffry,Prenel,Senior Engineer
80962,Ute,Broder,Staff
80971,Mountaz,Rijckaert,Engineer
80976,Kwangyoen,Shimshoni,Technique Leader
80979,Stein,Rodier,Staff
80980,Hyuncheol,Stentiford,Staff
80983,Akhilish,Makinen,Senior Engineer
80984,Arunas,Emmart,Staff
80987,Zito,Gulla,Engineer
80991,Marco,Schreiter,Staff
80997,Krister,Viele,Engineer
80998,Leandro,Lampe,Engineer
81000,Neelam,Thisen,Engineer
81001,Toshimori,Krider,Staff
81005,Xiahua,Rubsam,Engineer
81006,Atreye,Pagter,Senior Staff
81009,Shichao,Ozeki,Engineer
81011,Tommaso,Onuegbe,Staff
81018,Angus,Haldar,Engineer
81031,Fumiya,Bennet,Senior Staff
81035,Hsiangchu,Boreale,Staff
81038,Xiaoheng,Claffy,Engineer
81040,Kazuhito,Merey,Senior Staff
81047,Masaki,Dulay,Engineer
81049,Takahito,Claffy,Senior Staff
81050,Moti,Sridhar,Engineer
81053,Fei,Quaggetto,Staff
81066,Fumitake,Srimani,Engineer
81067,Ult,Foote,Staff
81068,Uno,Ecklund,Engineer
81073,Poornachandra,Blokdijk,Staff
81077,Satoru,Vitiello,Staff
81079,Nahla,Mellouli,Staff
81082,Ayakannu,Bellmore,Engineer
81096,Charmane,Wissmann,Staff
81101,Khoa,Engberts,Engineer
81104,Marc,Grabner,Technique Leader
81106,Haldon,Ginesta,Technique Leader
81108,Kwangyoen,Cronan,Staff
81110,Kiam,Oxman,Staff
81129,Magy,Bade,Engineer
81143,DAIDA,Vural,Staff
81148,Zhigen,Gill,Staff
81149,Tianruo,Georg,Assistant Engineer
81152,Macha,Junet,Engineer
81157,Aleksander,Zykh,Staff
81166,Tayeb,Przulj,Staff
81167,Yurij,Francisci,Staff
81168,Shigehiro,Braccini,Staff
81171,Annemarie,Luke,Engineer
81176,Parto,Niizuma,Technique Leader
81185,Takushi,Kossowski,Engineer
81189,Serge,Broomell,Staff
81201,Werner,Knightly,Staff
81207,Barry,Hofstetter,Engineer
81209,Jahangir,Rahier,Engineer
81212,Elvia,Lunn,Engineer
81217,Ult,Ibel,Engineer
81218,Nectarios,Impagliazzo,Engineer
81222,Vivian,Homond,Staff
81236,Boguslaw,Walstra,Staff
81250,Jixiang,Zweizig,Staff
81260,Harngdar,Granlund,Staff
81261,Marin,Garnham,Senior Engineer
81264,Dannz,Erdmenger,Staff
81268,Nathalie,Doering,Staff
81271,Kendra,Bade,Staff
81283,Maria,Herber,Staff
81286,Richara,Fontet,Staff
81299,Visit,Ghemri,Staff
81303,Ghassan,Berstel,Staff
81304,Visit,Dalphin,Staff
81309,Maha,Engberts,Engineer
81315,Martine,Stassinopoulos,Engineer
81324,Marl,Rossi,Assistant Engineer
81325,Mona,Rajaraman,Staff
81338,Xiaoqiang,Erol,Staff
81340,Baocai,Poehlman,Staff
81347,Susanne,Serra,Engineer
81352,Odysseas,Narwekar,Assistant Engineer
81357,Jeanna,Keirsey,Staff
81358,Premal,Quadeer,Staff
81363,Selwyn,McAffer,Senior Staff
81368,Frederique,Ghemri,Engineer
81374,Kinh,Shobatake,Engineer
81375,Chuanti,dAstous,Senior Engineer
81376,Gunilla,Fabrizio,Engineer
81401,Monique,Kaltofen,Staff
81407,Hsiangchu,Rosin,Staff
81408,Atreye,Picaronny,Staff
81411,Eben,Stenning,Engineer
81412,Zhenhua,Menyhert,Staff
81413,Jinxi,Bouloucos,Staff
81422,Yuichiro,Pleszkun,Engineer
